bioma;ponto;id;tcmax;classe;ordem;familia;subfamilia;genero;localidade;mes;hora;periodo;lat;long;alt;estacao;tempAR;tempSOL;peso;temp.conf
3;6;1159;37.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:28:34;TARDE;-22.65705;-45.44263;1474;CamposdoJordao;17.00;17.00;1;SIM
3;6;1161;38.00;Arachnida;Araneae;Segestriidae;NA;NA;MAAltitude;fev/12;10:28:34;TARDE;-22.65705;-45.44263;1474;CamposdoJordao;17.00;17.00;25;SIM
3;6;1162;38.00;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;fev/12;10:28:34;TARDE;-22.65705;-45.44263;1474;CamposdoJordao;17.00;17.00;1;SIM
3;6;1163;38.00;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;fev/12;10:28:34;TARDE;-22.65705;-45.44263;1474;CamposdoJordao;17.00;17.00;4;SIM
3;6;1164;38.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:28:34;TARDE;-22.65705;-45.44263;1474;CamposdoJordao;17.00;17.00;10;SIM
3;6;1165;40.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;10:28:34;TARDE;-22.65705;-45.44263;1474;CamposdoJordao;17.00;17.00;1;SIM
3;6;1167;41.50;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;10:28:34;TARDE;-22.65705;-45.44263;1474;CamposdoJordao;17.00;17.00;1;SIM
3;7;1168;44.00;Arachnida;Araneae;Araneidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;17.00;1;SIM
3;7;1169;33.00;Insecta;Hemiptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;17.00;1;SIM
3;7;1170;33.00;Insecta;Hemiptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;17.00;1;SIM
3;7;1171;28.00;Insecta;Dermaptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1172;30.00;Insecta;Thysanoptera ;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1173;33.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1174;38.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1175;39.00;Insecta;Dermaptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;6;SIM
3;7;1176;39.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1177;41.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;8;SIM
3;7;1178;45.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;6;SIM
3;7;1179;28.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1180;29.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;26;SIM
3;7;1182;31.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1183;32.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1184;34.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1185;34.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1186;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1188;37.00;Arachnida;Araneae;Oonopidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1189;37.50;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1190;39.00;Arachnida;Araneae;Salticidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1191;39.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;3;SIM
3;7;1192;41.00;Arachnida;Araneae;Linyphiidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;5;SIM
3;7;1193;46.50;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;6;SIM
3;7;1194;30.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1195;31.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1196;34.00;Insecta;Thysanoptera ;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1197;35.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1198;36.00;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1200;38.50;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1201;40.00;Arachnida;Acari;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1202;42.50;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;12;SIM
3;7;1203;43.00;Arachnida;Araneae;Ctenidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1204;44.00;Arachnida;Araneae;Dictynidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1205;44.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1208;34.00;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1209;34.00;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1210;34.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1211;35.00;Insecta;Thysanoptera ;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1212;35.50;Insecta;Hemiptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1214;36.00;Insecta;Blattodea;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1215;36.50;Malacostraca;Isopoda;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1216;38.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1217;39.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1218;39.00;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1220;30.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;18;SIM
3;7;1221;33.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1222;35.00;Entognatha (Collembola);Collembola;NA;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1223;43.00;Arachnida;Araneae;Linyphiidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;8;SIM
3;7;1224;44.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;7;1225;44.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;8;SIM
3;7;1226;44.50;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;7;SIM
3;7;1227;45.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;8;SIM
3;7;1228;45.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;15:51:59;TARDE;-22.65562;-45.44252;1474;CamposdoJordao;17.00;18.00;1;SIM
3;8;1234;38.00;Insecta;Hymenoptera;Formicinae;;Solenopsis;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1235;39.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1236;41.00;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;59;SIM
3;8;1237;41.50;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1238;42.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;8;SIM
3;8;1239;33.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;25;SIM
3;8;1240;35.00;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1241;37.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1242;38.00;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1243;38.50;Arachnida;Araneae;Araneidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1244;39.00;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1245;39.00;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1246;40.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1248;42.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1249;29.00;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1251;33.00;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1252;38.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1253;38.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1255;41.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1256;41.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1257;42.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1258;43.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1259;44.50;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;7;SIM
3;8;1260;31.00;Entognatha (Collembola);Collembola;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1264;35.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1266;38.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1267;39.00;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1268;39.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1269;40.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1270;41.00;Arachnida;Araneae;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;12;SIM
3;8;1271;41.00;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;9;SIM
3;8;1272;42.00;Insecta;Blattodea;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1273;32.00;Arachnida;Araneae;Araneidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1274;35.00;Arachnida;Araneae;Araneidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1275;38.00;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1276;39.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1277;39.50;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1278;43.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;21;SIM
3;8;1280;37.00;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1281;37.50;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1282;38.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1283;38.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1284;39.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1285;39.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1286;39.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;8;1288;42.00;Arachnida;Araneae;Linyphiidae;NA;NA;MAAltitude;fev/12;16:24:24;TARDE;-22.65688;-45.44303;1474;CamposdoJordao;17.00;17.00;1;SIM
3;9;1289;33.00;Malacostraca;Isopoda;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;17.00;1;SIM
3;9;1290;34.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;17.00;1;SIM
3;9;1291;37.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1292;39.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1294;40.00;Arachnida;Araneae;Oonopidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1295;41.00;Arachnida;Araneae;Linyphiidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1296;41.00;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1297;51.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;30;SIM
3;9;1298;52.50;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;28;SIM
3;9;1299;34.50;Arachnida;Araneae;Idiopidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1300;35.00;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1302;37.00;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1303;38.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1306;40.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1307;41.00;Arachnida;Araneae;Titanoecidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1308;43.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;34;SIM
3;9;1310;33.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1311;33.50;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;8;SIM
3;9;1316;39.00;Arachnida;Araneae;Ctenidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1317;40.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1318;40.50;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1319;42.00;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;12;SIM
3;9;1320;30.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1321;33.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1322;33.00;Insecta;Hemiptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1323;34.00;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;8;SIM
3;9;1324;35.00;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1325;36.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1328;37.50;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1329;38.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1330;38.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1331;39.00;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1332;39.50;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;9;SIM
3;9;1333;40.00;Arachnida;Araneae;Ctenidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1334;42.50;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1335;44.00;Arachnida;Araneae;Salticidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;1;SIM
3;9;1336;46.00;Insecta;Coleoptera;NA;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;366;SIM
3;9;1337;46.50;Arachnida;Araneae;Idiopidae;NA;NA;MAAltitude;fev/12;10:04:37;TARDE;-22.71550;-45.46123;654;CamposdoJordao;17.00;16.00;16;SIM
